match_type,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,umpire1,umpire2,batting_avg,runs,bowling_avg,wickets
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,runs,36.0,172.0,20.0,RE Koertzen,RB Tiffin,25.15,4954.0,0.0,0.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,Rajasthan Royals,runs,31.0,184.0,20.0,BR Doctrove,SK Tarapore,22.62,181.0,760000.0,0.0
League,"Brabourne Stadium, Mumbai",Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,5.0,181.0,20.0,AM Saheba,BF Bowden,29.92,2334.0,590000.0,0.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,Delhi Daredevils,runs,17.0,184.0,20.0,BG Jerling,RE Koertzen,14.95,1196.0,0.0,0.0
League,"Sardar Patel Stadium, Motera",Rajasthan Royals,Deccan Chargers,Deccan Chargers,bat,Rajasthan Royals,wickets,8.0,149.0,20.0,HDPK Dharmasena,SJA Taufel,20.01,3222.0,34.36,42.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,39.0,184.0,20.0,BR Doctrove,S Ravi,19.94,1695.0,82.99,1.0
League,"Sardar Patel Stadium, Motera",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Rajasthan Royals,runs,17.0,178.0,20.0,SS Hazare,SJA Taufel,16.53,1554.0,0.0,0.0
League,Dr DY Patil Sports Academy,Deccan Chargers,Mumbai Indians,Deccan Chargers,field,Mumbai Indians,runs,41.0,173.0,20.0,S Das,K Hariharan,5.11,833.0,27.34,150.0
League,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Delhi Daredevils,runs,40.0,178.0,20.0,SS Hazare,SJA Taufel,36.31,5883.0,20000.0,0.0
League,Brabourne Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Mumbai Indians,wickets,4.0,164.0,20.0,BR Doctrove,SK Tarapore,0.72,88.0,20.51,170.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Chennai Super Kings,wickets,5.0,162.0,20.0,BG Jerling,RE Koertzen,24.94,2619.0,490000.0,0.0
League,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,Delhi Daredevils,runs,67.0,189.0,20.0,HDPK Dharmasena,SJA Taufel,21.14,4377.0,0.0,0.0
League,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,24.0,182.0,20.0,K Hariharan,DJ Harper,23.67,1349.0,37.0,10.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,Royal Challengers Bangalore,wickets,6.0,182.0,20.0,BF Bowden,M Erasmus,27.81,1001.0,31.14,7.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,runs,23.0,247.0,20.0,RE Koertzen,RB Tiffin,24.94,2619.0,490000.0,0.0
League,Brabourne Stadium,Mumbai Indians,Deccan Chargers,Mumbai Indians,bat,Mumbai Indians,runs,63.0,179.0,20.0,BR Doctrove,S Ravi,24.22,4190.0,0.0,0.0
League,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,Kings XI Punjab,wickets,8.0,201.0,20.0,S Asnani,DJ Harper,23.18,1808.0,0.0,0.0
League,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,bat,Delhi Daredevils,runs,37.0,185.0,20.0,BF Bowden,M Erasmus,29.0,203.0,20.2,5.0
League,"Vidarbha Cricket Association Stadium, Jamtha",Deccan Chargers,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,2.0,160.0,20.0,HDPK Dharmasena,SJA Taufel,3.6,198.0,25.7,57.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,runs,24.0,166.0,20.0,S Asnani,DJ Harper,27.68,5536.0,45.56,25.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,9.0,154.0,20.0,S Ravi,SK Tarapore,23.17,278.0,0.0,0.0
League,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,14.0,182.0,20.0,BG Jerling,RE Koertzen,23.67,1349.0,37.0,10.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,wickets,7.0,185.0,20.0,S Asnani,DJ Harper,16.9,676.0,33.0,6.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Mumbai Indians,bat,Kings XI Punjab,wickets,6.0,155.0,20.0,M Erasmus,AM Saheba,24.81,1687.0,0.0,0.0
League,"Vidarbha Cricket Association Stadium, Jamtha",Deccan Chargers,Chennai Super Kings,Chennai Super Kings,bat,Deccan Chargers,wickets,6.0,139.0,20.0,HDPK Dharmasena,SJA Taufel,3.16,117.0,24.11,45.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,7.0,161.0,20.0,K Hariharan,DJ Harper,2.98,310.0,28.96,105.0
League,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,Kings XI Punjab,wickets,7.0,112.0,20.0,BF Bowden,AM Saheba,3.54,584.0,27.82,157.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Mumbai Indians,runs,37.0,175.0,20.0,BR Doctrove,SK Tarapore,29.92,2334.0,590000.0,0.0
League,"Vidarbha Cricket Association Stadium, Jamtha",Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Deccan Chargers,runs,13.0,152.0,20.0,RE Koertzen,RB Tiffin,0.64,18.0,27.67,27.0
League,Brabourne Stadium,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,Mumbai Indians,runs,39.0,184.0,20.0,S Asnani,DJ Harper,19.2,3437.0,31.88,69.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,Chennai Super Kings,wickets,9.0,140.0,20.0,SS Hazare,SJA Taufel,3.57,647.0,29.27,157.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Royal Challengers Bangalore,wickets,5.0,131.0,20.0,BR Doctrove,S Ravi,27.81,1001.0,31.14,7.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Delhi Daredevils,wickets,6.0,113.0,20.0,HDPK Dharmasena,SS Hazare,27.93,4217.0,0.0,0.0
League,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,wickets,5.0,175.0,20.0,M Erasmus,AM Saheba,26.61,5881.0,30.8,15.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,runs,57.0,192.0,20.0,HDPK Dharmasena,SJA Taufel,8.83,159.0,46.5,12.0
League,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Kolkata Knight Riders,wickets,8.0,133.0,20.0,BG Jerling,RB Tiffin,1.82,164.0,30.84,91.0
League,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,193.0,20.0,BF Bowden,AM Saheba,24.28,4978.0,0.0,0.0
League,Feroz Shah Kotla,Delhi Daredevils,Deccan Chargers,Deccan Chargers,bat,Deccan Chargers,runs,11.0,146.0,20.0,BR Doctrove,SK Tarapore,27.06,974.0,34.7,20.0
League,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,Kolkata Knight Riders,wickets,9.0,134.0,20.0,BG Jerling,RE Koertzen,2.05,113.0,45.74,31.0
Eliminator,Dr DY Patil Sports Academy,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,35.0,185.0,20.0,BR Doctrove,RB Tiffin,19.2,3437.0,31.88,69.0
Eliminator,Dr DY Patil Sports Academy,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Chennai Super Kings,runs,38.0,143.0,20.0,BR Doctrove,RB Tiffin,0.78,21.0,19.35,37.0
Eliminator,Dr DY Patil Sports Academy,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,bat,Royal Challengers Bangalore,wickets,9.0,83.0,20.0,RE Koertzen,SJA Taufel,0.83,35.0,24.2,45.0
Final,Dr DY Patil Sports Academy,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,runs,22.0,169.0,20.0,RE Koertzen,SJA Taufel,27.68,5536.0,45.56,25.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,runs,2.0,154.0,20.0,BR Doctrove,PR Reiffel,11.33,136.0,0.0,0.0
League,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,8.0,138.0,20.0,RE Koertzen,SK Tarapore,0.55,42.0,29.91,65.0
League,Nehru Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,Kochi Tuskers Kerala,bat,Royal Challengers Bangalore,wickets,6.0,162.0,20.0,HDPK Dharmasena,K Hariharan,30.48,5181.0,0.0,0.0
League,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,Mumbai Indians,wickets,8.0,96.0,20.0,AM Saheba,RB Tiffin,0.72,88.0,20.51,170.0
League,Dr DY Patil Sports Academy,Pune Warriors,Kings XI Punjab,Kings XI Punjab,bat,Pune Warriors,wickets,7.0,113.0,20.0,BR Doctrove,PR Reiffel,0.25,2.0,29.4,5.0
League,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,9.0,164.0,20.0,RE Koertzen,SK Tarapore,24.77,2427.0,36.12,65.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,bat,Rajasthan Royals,wickets,6.0,152.0,20.0,Aleem Dar,RB Tiffin,3.6,198.0,25.7,57.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,9.0,141.0,20.0,HDPK Dharmasena,AL Hill,29.92,2334.0,590000.0,0.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,189.0,20.0,Asad Rauf,SL Shastri,21.96,505.0,29.57,7.0
League,Dr DY Patil Sports Academy,Pune Warriors,Kochi Tuskers Kerala,Kochi Tuskers Kerala,bat,Pune Warriors,wickets,4.0,149.0,20.0,S Asnani,PR Reiffel,13.94,237.0,0.0,0.0
League,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Deccan Chargers,runs,33.0,176.0,20.0,RE Koertzen,S Ravi,1.76,167.0,26.63,97.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,9.0,160.0,20.0,Aleem Dar,SS Hazare,27.93,4217.0,0.0,0.0
League,Wankhede Stadium,Mumbai Indians,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,wickets,8.0,183.0,20.0,BR Doctrove,PR Reiffel,26.44,2882.0,0.0,0.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,runs,21.0,184.0,20.0,HDPK Dharmasena,AL Hill,34.09,1977.0,0.0,0.0
League,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,8.0,166.0,20.0,RE Koertzen,S Ravi,21.96,505.0,29.57,7.0
League,Dr DY Patil Sports Academy,Pune Warriors,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,3.0,188.0,20.0,Asad Rauf,AM Saheba,21.35,2754.0,30.31,36.0
League,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,8.0,82.0,20.0,Aleem Dar,RB Tiffin,0.49,36.0,27.41,76.0
League,Nehru Stadium,Kochi Tuskers Kerala,Chennai Super Kings,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,wickets,7.0,135.0,17.0,K Hariharan,AL Hill,26.44,2882.0,0.0,0.0
League,Feroz Shah Kotla,Delhi Daredevils,Deccan Chargers,Deccan Chargers,bat,Deccan Chargers,runs,16.0,169.0,20.0,PR Reiffel,RJ Tucker,18.4,368.0,0.0,0.0
League,Wankhede Stadium,Mumbai Indians,Pune Warriors,Pune Warriors,bat,Mumbai Indians,wickets,7.0,119.0,20.0,Asad Rauf,AM Saheba,0.62,39.0,23.42,74.0
League,Eden Gardens,Kolkata Knight Riders,Kochi Tuskers Kerala,Kolkata Knight Riders,field,Kochi Tuskers Kerala,runs,6.0,133.0,20.0,Aleem Dar,RB Tiffin,23.18,1808.0,0.0,0.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,runs,48.0,196.0,20.0,S Asnani,PR Reiffel,36.07,2489.0,0.0,0.0
League,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,runs,8.0,165.0,20.0,Asad Rauf,AM Saheba,5.11,833.0,27.34,150.0
League,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,9.0,172.0,20.0,SS Hazare,RB Tiffin,35.44,4997.0,41.94,18.0
League,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Delhi Daredevils,runs,29.0,232.0,20.0,S Asnani,RE Koertzen,36.31,5883.0,20000.0,0.0
League,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Mumbai Indians,Deccan Chargers,field,Mumbai Indians,runs,37.0,173.0,20.0,HDPK Dharmasena,AL Hill,0.72,88.0,20.51,170.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Kochi Tuskers Kerala,Rajasthan Royals,field,Rajasthan Royals,wickets,8.0,110.0,20.0,BR Doctrove,SK Tarapore,3.6,198.0,25.7,57.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,143.0,20.0,Aleem Dar,RB Tiffin,34.09,1977.0,0.0,0.0
League,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,3.0,161.0,20.0,S Asnani,RJ Tucker,30.71,6634.0,92.75,4.0
League,Dr DY Patil Sports Academy,Pune Warriors,Chennai Super Kings,Pune Warriors,bat,Chennai Super Kings,wickets,8.0,142.0,20.0,Asad Rauf,SL Shastri,0.78,21.0,19.35,37.0
League,Nehru Stadium,Kochi Tuskers Kerala,Deccan Chargers,Kochi Tuskers Kerala,field,Deccan Chargers,runs,55.0,130.0,20.0,HDPK Dharmasena,AL Hill,0.59,55.0,38.6,72.0
League,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,field,Kolkata Knight Riders,runs,17.0,149.0,20.0,PR Reiffel,RJ Tucker,19.94,1695.0,82.99,1.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Rajasthan Royals,wickets,7.0,95.0,20.0,Asad Rauf,SK Tarapore,12.03,409.0,32.72,25.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,Royal Challengers Bangalore,runs,26.0,182.0,20.0,Aleem Dar,SS Hazare,30.71,6634.0,92.75,4.0
League,Nehru Stadium,Kochi Tuskers Kerala,Delhi Daredevils,Delhi Daredevils,bat,Delhi Daredevils,runs,38.0,158.0,20.0,HDPK Dharmasena,AL Hill,26.23,2728.0,39.33,6.0
League,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,8.0,120.0,20.0,AM Saheba,SL Shastri,1.83,88.0,28.12,40.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Pune Warriors,Rajasthan Royals,field,Rajasthan Royals,wickets,6.0,144.0,20.0,SK Tarapore,SJA Taufel,18.83,1017.0,240000.0,0.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Chennai Super Kings,runs,19.0,166.0,20.0,Aleem Dar,RB Tiffin,10.83,975.0,28.34,85.0
League,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,Mumbai Indians,runs,23.0,160.0,20.0,HDPK Dharmasena,PR Reiffel,19.2,3437.0,31.88,69.0
League,Feroz Shah Kotla,Delhi Daredevils,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,wickets,7.0,141.0,20.0,Asad Rauf,SL Shastri,0.12,1.0,25.11,9.0
League,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,field,Kolkata Knight Riders,runs,20.0,170.0,20.0,S Asnani,RJ Tucker,20.01,3222.0,34.36,42.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,wickets,8.0,148.0,20.0,SS Hazare,RB Tiffin,34.09,1977.0,0.0,0.0
League,Dr DY Patil Sports Academy,Pune Warriors,Mumbai Indians,Pune Warriors,field,Mumbai Indians,runs,21.0,161.0,20.0,HDPK Dharmasena,SJA Taufel,1.5,66.0,27.5,40.0
League,Nehru Stadium,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Kochi Tuskers Kerala,runs,17.0,157.0,20.0,S Ravi,RJ Tucker,22.22,1400.0,18.24,17.0
League,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,4.0,176.0,20.0,Asad Rauf,AM Saheba,26.23,2728.0,39.33,6.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,runs,85.0,206.0,20.0,Aleem Dar,RB Tiffin,35.44,4997.0,41.94,18.0
League,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,Kolkata Knight Riders,runs,10.0,52.0,10.0,Asad Rauf,PR Reiffel,1.83,88.0,28.12,40.0
League,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,runs,32.0,179.0,20.0,K Hariharan,SJA Taufel,24.22,4190.0,0.0,0.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kochi Tuskers Kerala,Kochi Tuskers Kerala,bat,Royal Challengers Bangalore,wickets,9.0,126.0,20.0,Aleem Dar,SS Hazare,35.44,4997.0,41.94,18.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,Kings XI Punjab,bat,Pune Warriors,wickets,5.0,120.0,20.0,SK Tarapore,RJ Tucker,1.5,66.0,27.5,40.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,63.0,197.0,20.0,K Hariharan,SJA Taufel,24.94,2619.0,490000.0,0.0
League,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,Deccan Chargers,bat,Pune Warriors,wickets,6.0,137.0,20.0,Asad Rauf,AM Saheba,16.41,476.0,22.0,24.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Kings XI Punjab,runs,76.0,164.0,20.0,SK Tarapore,RJ Tucker,0.4,6.0,34.0,12.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,9.0,147.0,20.0,HDPK Dharmasena,K Hariharan,1.55,59.0,23.49,45.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Chennai Super Kings,runs,18.0,177.0,20.0,AM Saheba,SL Shastri,24.28,4978.0,0.0,0.0
League,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,179.0,20.0,S Asnani,RJ Tucker,21.14,4377.0,0.0,0.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,4.0,102.0,13.0,RE Koertzen,RB Tiffin,35.44,4997.0,41.94,18.0
League,Wankhede Stadium,Mumbai Indians,Deccan Chargers,Deccan Chargers,bat,Deccan Chargers,runs,10.0,136.0,20.0,S Ravi,SK Tarapore,2.35,362.0,24.23,166.0
League,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Kings XI Punjab,runs,29.0,171.0,20.0,Asad Rauf,SL Shastri,3.54,584.0,27.82,157.0
League,Holkar Cricket Stadium,Kochi Tuskers Kerala,Rajasthan Royals,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,wickets,8.0,98.0,20.0,PR Reiffel,RJ Tucker,22.22,1400.0,18.24,17.0
League,Dr DY Patil Sports Academy,Pune Warriors,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,wickets,6.0,137.0,20.0,S Ravi,SK Tarapore,2.35,362.0,24.23,166.0
League,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,Kings XI Punjab,runs,111.0,233.0,20.0,Asad Rauf,AM Saheba,25.86,2069.0,0.0,1.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kochi Tuskers Kerala,Chennai Super Kings,bat,Chennai Super Kings,runs,11.0,153.0,20.0,HDPK Dharmasena,RE Koertzen,20.74,2427.0,0.0,0.0
League,Dr DY Patil Sports Academy,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,119.0,20.0,S Ravi,SJA Taufel,20.01,3222.0,34.36,42.0
League,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,wickets,10.0,134.0,20.0,RE Koertzen,PR Reiffel,26.76,3880.0,29.8,92.0
League,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Deccan Chargers,Kings XI Punjab,field,Deccan Chargers,runs,82.0,199.0,20.0,Asad Rauf,AM Saheba,30.46,6244.0,18.0,4.0
League,Feroz Shah Kotla,Delhi Daredevils,Pune Warriors,Delhi Daredevils,bat,No winner,no result,-1.0,0.0,0.0,SS Hazare,RJ Tucker,,,,
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,8.0,129.0,20.0,K Hariharan,RE Koertzen,35.44,4997.0,41.94,18.0
League,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,5.0,176.0,20.0,SK Tarapore,SJA Taufel,17.21,327.0,25.0,9.0
Qualifier,Wankhede Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,176.0,20.0,Asad Rauf,SJA Taufel,27.68,5536.0,45.56,25.0
Eliminator,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,wickets,4.0,148.0,20.0,Asad Rauf,SJA Taufel,0.62,39.0,23.42,74.0
Qualifier,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,runs,43.0,186.0,20.0,Asad Rauf,SJA Taufel,35.44,4997.0,41.94,18.0
Final,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,runs,58.0,206.0,20.0,Asad Rauf,SJA Taufel,24.94,2619.0,490000.0,0.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,8.0,113.0,20.0,JD Cloete,SJA Taufel,13.83,83.0,0.0,0.0
League,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,8.0,98.0,12.0,S Asnani,HDPK Dharmasena,11.27,1150.0,33.89,80.0
League,Wankhede Stadium,Mumbai Indians,Pune Warriors,Mumbai Indians,field,Pune Warriors,runs,28.0,130.0,20.0,AK Chaudhary,SJA Taufel,26.83,2495.0,50000.0,0.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Rajasthan Royals,runs,31.0,192.0,20.0,BF Bowden,SK Tarapore,27.53,4074.0,5.0,1.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,Royal Challengers Bangalore,runs,20.0,158.0,20.0,S Asnani,S Ravi,30.48,5181.0,0.0,0.0
League,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Deccan Chargers,Chennai Super Kings,Deccan Chargers,field,Chennai Super Kings,runs,74.0,194.0,20.0,JD Cloete,HDPK Dharmasena,12.39,2502.0,31.17,132.0
